Joint,Frame,TranslateX,TranslateY,TranslateZ,RotateX,RotateY,RotateZ
RightHandPinky3,0,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,43.283973693847656,0.37835893034935,2.660769462585449
RightHandPinky4,0,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,0,-1.8651331663131714,9.103591918945312,0.04306964948773384,40.81321716308594,-1.2611905336380005,8.653474807739258
RightHandRing2,0,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,23.768930435180664,-0.712675929069519,2.6206579208374023
RightHandRing3,0,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,20.215595245361328,0.13076819479465485,0.22286026179790497
RightHandRing4,0,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,0,2.681851863861084,2.4648051261901855,1.573983907699585,-14.314943313598633,-14.292652130126953,14.916442871093752
RightHandThumb2,0,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-10.967735290527344,-8.457151412963867,7.059692859649658
RightHandThumb3,0,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,3.0157129764556885,10.432223320007324,-14.455208778381348
RightHandThumb4,0,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,0,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-17.30345344543457,-1.7461391687393188,-1.5256184339523315
RightShoulder,0,-4.56997013092041,11.195844650268555,-0.806631863117218,5.337955951690674,-0.5176910758018494,-5.33428430557251
RightToeBase,0,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,2.7731659412384033,1.489127271270263e-06,-1.4411513120649033e-06
RightToe_End,0,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,0,-8.207789421081543,-6.771764278411865,-1.512218713760376,10.71973991394043,11.201106071472168,11.504853248596191
Spine,0,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,2.5538384914398193,-1.424006462097168,3.242333173751831
Spine1,0,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,1.6302236318588257,-2.391648530960083,0.433278352022171
Spine2,0,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,-2.9305295944213867,-2.297135353088379,0.08982590585947037
Head,1,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,-0.42578887939453125,-4.325266361236572,0.35132962465286255
HeadTop_End,1,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,1,0.8214607834815979,101.96621704101562,6.750389099121094,-0.031381186097860336,8.448326110839844,-3.7217173576354976
LeftArm,1,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,78.37757873535156,4.282232284545898,-7.991812229156495
LeftFoot,1,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,1.3205540180206299,-3.049333333969116,-1.7264758348464966
LeftForeArm,1,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-2.2042331693228334e-05,-1.690651629360218e-06,32.69402313232422
LeftHand,1,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,10.523259162902832,23.008054733276367,16.321121215820312
LeftHandIndex1,1,-2.2598628997802734,9.109309196472168,0.5180343389511108,-0.6890484690666199,1.4674339294433594,-4.05629301071167
LeftHandIndex2,1,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,17.01055908203125,0.2714481055736542,-2.4971678256988525
LeftHandIndex3,1,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,4.056487560272217,-0.019649602472782135,-0.191731795668602
LeftHandIndex4,1,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,1,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,17.989444732666016,0.9664003849029541,-8.743904113769531
LeftHandMiddle2,1,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,27.04477310180664,0.6106719374656677,-3.4437077045440674
LeftHandMiddle3,1,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,15.961584091186522,0.271118700504303,-1.8474565744400027
LeftHandMiddle4,1,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,1,3.8062632083892822,8.077778816223145,0.4868770241737366,31.265682220458984,4.009824275970459,-14.54471778869629
LeftHandPinky2,1,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,29.05912780761719,0.48585319519042974,-2.6549441814422607
LeftHandPinky3,1,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,6.703308582305908,0.07440270483493805,-1.5207266807556152
LeftHandPinky4,1,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0
LeftHandRing1,1,1.8650810718536377,9.104528427124023,0.04302823543548584,36.11062240600586,1.0659350156784058,-8.347347259521484
LeftHandRing2,1,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,16.9877872467041,0.4151739478111267,-1.9850733280181885
LeftHandRing3,1,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,12.407950401306152,0.29341238737106323,-1.1956448554992676
LeftHandRing4,1,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0
LeftHandThumb1,1,-2.6817314624786377,2.4661448001861572,1.576192855834961,-19.78013801574707,29.545324325561523,-24.545955657958984
LeftHandThumb2,1,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,9.5303316116333,-14.897513389587402,-6.434899806976318
LeftHandThumb3,1,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,8.040017127990723,13.559545516967773,15.931375503540039
LeftHandThumb4,1,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0
LeftLeg,1,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-57.157203674316406,3.0032765865325928,7.133049011230469
LeftShoulder,1,4.570446014404297,11.19564437866211,-0.8066272139549255,-1.1411126852035522,8.521615982055664,20.70650863647461
LeftToeBase,1,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,0.7889375686645508,4.778676725436526e-07,-2.614978939163848e-06
LeftToe_End,1,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0
LeftUpLeg,1,8.207788467407227,-6.77180290222168,-1.5122138261795044,27.733121871948242,0.9986159205436707,0.9396932125091553
Neck,1,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-2.906947612762451,-1.2543123960494995,-0.8230433464050293
RightArm,1,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,71.96528625488281,-16.294837951660156,2.614400863647461
RightFoot,1,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,9.37805461883545,-1.072394609451294,-5.060511589050293
RightForeArm,1,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-1.5757101209601387e-05,-3.337028601890779e-06,-33.397132873535156
RightHand,1,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,6.499122142791748,-26.319673538208008,-7.251502990722656
RightHandIndex1,1,2.2598350048065186,9.108283042907715,0.5178621411323547,10.954116821289062,1.0100752115249634,-1.1263779401779175
RightHandIndex2,1,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,26.723705291748047,-0.6369039416313171,3.3664793968200684
RightHandIndex3,1,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,17.450084686279297,0.16765643656253815,0.6023628115653992
RightHandIndex4,1,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0
RightHandMiddle1,1,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,23.569307327270508,-0.5638397932052612,7.526981830596924
RightHandMiddle2,1,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,37.94700622558594,-1.1786867380142212,4.274880886077881
RightHandMiddle3,1,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,31.04734420776367,-0.8213114738464355,3.113607168197632
RightHandMiddle4,1,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0
RightHandPinky1,1,-3.8062775135040283,8.076676368713379,0.48670369386672974,45.19382095336914,-2.3996646404266357,10.140641212463379
RightHandPinky2,1,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,49.00359344482422,-1.6106351613998413,4.239850997924805
RightHandPinky3,1,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,43.319820404052734,0.3770313560962677,2.6645944118499756
RightHandPinky4,1,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,1,-1.8651331663131714,9.103591918945312,0.04306964948773384,41.03569412231445,-1.2508361339569092,8.642831802368164
RightHandRing2,1,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,23.822980880737305,-0.7153396010398865,2.6253888607025146
RightHandRing3,1,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,20.270153045654297,0.1300297975540161,0.22839401662349698
RightHandRing4,1,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,1,2.681851863861084,2.4648051261901855,1.573983907699585,-14.587841033935547,-14.18976879119873,14.61306381225586
RightHandThumb2,1,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-10.981565475463867,-7.958278656005859,7.228231430053711
RightHandThumb3,1,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,2.9860689640045166,10.342220306396484,-14.70694923400879
RightHandThumb4,1,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,1,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-16.848129272460938,-1.716644525527954,-1.921754479408264
RightShoulder,1,-4.56997013092041,11.195844650268555,-0.806631863117218,5.414811134338379,-0.5453669428825378,-5.6627655029296875
RightToeBase,1,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,2.707273244857788,-2.3119314107589162e-07,6.774382654839428e-07
RightToe_End,1,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,1,-8.207789421081543,-6.771764278411865,-1.512218713760376,7.902534008026122,11.962027549743652,10.281753540039062
Spine,1,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,2.1951756477355957,-0.7882627248764038,2.7779998779296875
Spine1,1,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,1.3167883157730103,-1.2800344228744507,0.06817750632762909
Spine2,1,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,-3.2109086513519287,-1.2181440591812134,-0.3644530475139618
Head,2,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,0.11366192251443863,-4.583643436431885,0.39557015895843506
HeadTop_End,2,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,2,1.0757478475570679,101.7382583618164,12.188241958618164,1.1368837356567383,6.08229398727417,-2.4090123176574707
LeftArm,2,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,77.5969467163086,7.434367179870606,-12.411179542541504
LeftFoot,2,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,2.1920065879821777,-3.24064564704895,-1.7660547494888306
LeftForeArm,2,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-9.679945833340753e-06,-7.593747568535036e-07,32.03498458862305
LeftHand,2,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,22.28867530822754,31.68708419799805,13.093860626220703
LeftHandIndex1,2,-2.2598628997802734,9.109309196472168,0.5180343389511108,1.0995148420333862,2.776240587234497,-4.3533854484558105
LeftHandIndex2,2,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,17.135740280151367,0.27515435218811035,-2.509267568588257
LeftHandIndex3,2,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,4.181580543518066,-0.019180864095687866,-0.20441658794879913
LeftHandIndex4,2,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,2,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,18.520076751708984,1.230406641960144,-9.506889343261719
LeftHandMiddle2,2,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,27.023134231567383,0.6097270846366882,-3.4417564868927
LeftHandMiddle3,2,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,15.945648193359375,0.27064618468284607,-1.8459386825561521
LeftHandMiddle4,2,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,2,3.8062632083892822,8.077778816223145,0.4868770241737366,31.22749137878418,4.085571765899658,-14.680272102355955
LeftHandPinky2,2,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,29.090391159057617,0.4871461093425751,-2.6578052043914795
LeftHandPinky3,2,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,6.7346014976501465,0.07497400790452957,-1.5238440036773682
LeftHandPinky4,2,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0
LeftHandRing1,2,1.8650810718536377,9.104528427124023,0.04302823543548584,36.688716888427734,1.1882356405258179,-8.537009239196777
LeftHandRing2,2,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,16.922351837158203,0.41264456510543823,-1.9790208339691162
LeftHandRing3,2,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,12.34216594696045,0.2914169430732727,-1.189416527748108
LeftHandRing4,2,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0
LeftHandThumb1,2,-2.6817314624786377,2.4661448001861572,1.576192855834961,-24.01319122314453,29.62013435363769,-25.863204956054688
LeftHandThumb2,2,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,12.467388153076172,-8.160940170288086,-12.051478385925293
LeftHandThumb3,2,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,9.924278259277344,14.122438430786133,20.171173095703125
LeftHandThumb4,2,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0
LeftLeg,2,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-47.467742919921875,0.565516471862793,7.660006046295165
LeftShoulder,2,4.570446014404297,11.19564437866211,-0.8066272139549255,0.7555485367774963,8.370487213134766,19.556365966796875
LeftToeBase,2,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,0.13122743368148804,1.8216186390418445e-06,-1.5679822809033794e-06
LeftToe_End,2,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0
LeftUpLeg,2,8.207788467407227,-6.77180290222168,-1.5122138261795044,31.16091537475586,1.7107086181640625,-0.6408734321594238
Neck,2,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-3.097465991973877,-1.1746928691864014,-1.1734728813171387
RightArm,2,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,72.4361801147461,-10.660515785217285,1.655846118927002
RightFoot,2,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,12.441553115844727,-2.5932233333587646,-3.0304198265075684
RightForeArm,2,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,2.938282250397606e-06,1.3736841538047884e-05,-33.86569595336914
RightHand,2,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,5.647257328033447,-25.981597900390625,-5.747326850891113
RightHandIndex1,2,2.2598350048065186,9.108283042907715,0.5178621411323547,11.247905731201172,1.0974650382995605,-1.4460511207580566
RightHandIndex2,2,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,26.64842414855957,-0.6334774494171143,3.359684944152832
RightHandIndex3,2,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,17.374710083007812,0.16843090951442719,0.594521164894104
RightHandIndex4,2,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0
RightHandMiddle1,2,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,24.17759132385254,-0.2640760838985443,6.8434906005859375
RightHandMiddle2,2,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,37.95857620239258,-1.1793670654296875,4.275789737701416
RightHandMiddle3,2,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,31.054197311401367,-0.8216673135757446,3.1141951084136963
RightHandMiddle4,2,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0
RightHandPinky1,2,-3.8062775135040283,8.076676368713379,0.48670369386672974,45.737037658691406,-2.3007924556732178,9.999542236328125
RightHandPinky2,2,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,48.93907928466797,-1.6060905456542969,4.235170364379883
RightHandPinky3,2,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,43.255210876464844,0.3794250786304474,2.657681703567505
RightHandPinky4,2,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,2,-1.8651331663131714,9.103591918945312,0.04306964948773384,41.394256591796875,-1.2473931312561035,8.64307689666748
RightHandRing2,2,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,23.898771286010742,-0.7190779447555542,2.6320037841796875
RightHandRing3,2,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,20.34667205810547,0.12898404896259308,0.23619656264781955
RightHandRing4,2,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,2,2.681851863861084,2.4648051261901855,1.573983907699585,-14.009330749511719,-14.511143684387205,14.032257080078125
RightHandThumb2,2,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-11.285982131958008,-7.318979263305664,7.206868648529052
RightHandThumb3,2,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,2.960331678390503,10.261598587036133,-14.932032585144043
RightHandThumb4,2,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,2,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-17.107275009155273,-2.8233821392059326,-1.8063457012176514
RightShoulder,2,-4.56997013092041,11.195844650268555,-0.806631863117218,3.814282894134521,-0.328814834356308,-6.4386138916015625
RightToeBase,2,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,2.4112191200256348,8.673615070620144e-07,-3.977023084189568e-07
RightToe_End,2,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,2,-8.207789421081543,-6.771764278411865,-1.512218713760376,5.337277412414551,12.56410026550293,8.39614200592041
Spine,2,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,1.742965817451477,-0.09805155545473099,2.1750266551971436
Spine1,2,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,1.1893303394317627,-0.06790146231651306,-0.022681936621665955
Spine2,2,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,-3.3116812705993652,-0.02649127133190632,-0.5428234934806824
Head,3,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,0.22695137560367581,-4.154317378997803,0.270841509103775
HeadTop_End,3,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,3,1.3578659296035767,101.22528076171875,17.7209415435791,2.1061723232269287,3.294017791748047,-0.9427595734596252
LeftArm,3,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,75.73357391357422,10.48952865600586,-16.711288452148438
LeftFoot,3,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,2.093174695968628,-2.30731201171875,-1.2025480270385742
LeftForeArm,3,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,1.5317129509639926e-05,-7.836768418201245e-06,32.02689743041992
LeftHand,3,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,32.96147918701172,42.311927795410156,11.928632736206055
LeftHandIndex1,3,-2.2598628997802734,9.109309196472168,0.5180343389511108,-1.3448760509490967,4.1426825523376465,-3.6131947040557866
LeftHandIndex2,3,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,17.47057342529297,0.2852230370044708,-2.5415821075439453
LeftHandIndex3,3,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,4.5166754722595215,-0.0178503580391407,-0.23837462067604062
LeftHandIndex4,3,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,3,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,15.452034950256346,0.9626033306121826,-9.019742012023926
LeftHandMiddle2,3,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,26.922746658325195,0.6053421497344971,-3.432713508605957
LeftHandMiddle3,3,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,15.84411334991455,0.2675742208957672,-1.836256504058838
LeftHandMiddle4,3,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,3,3.8062632083892822,8.077778816223145,0.4868770241737366,28.774816513061523,3.303973436355591,-13.844916343688965
LeftHandPinky2,3,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,29.301042556762695,0.49589183926582336,-2.6771833896636963
