JointName,Frame,Translate X,Translate Y,Translate Z,Rotate X,Rotate Y,Rotate Z,Label
LeftHandPinky1,0,3.8062632083892822,8.077778816223145,0.4868770241737366,30.663911819458008,0.9532024264335631,-8.162540435791016,walkingA
LeftHandPinky2,0,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,35.39024353027344,9.097027778625488,-2.5108847618103027,walkingA
LeftHandPinky3,0,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,6.7175445556640625,9.78528881072998,-4.619513034820557,walkingA
LeftHandPinky4,0,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0,walkingA
LeftHandRing1,0,1.8650810718536377,9.104528427124023,0.04302823543548584,28.91592025756836,0.9364639520645142,-8.274130821228027,walkingA
LeftHandRing2,0,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,35.917457580566406,6.594979763031006,-1.1133832931518555,walkingA
LeftHandRing3,0,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,11.512863159179688,5.813627243041992,0.14806817471981049,walkingA
LeftHandRing4,0,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0,walkingA
LeftHandThumb1,0,-2.6817314624786377,2.4661448001861572,1.576192855834961,-23.12693977355957,48.84125900268555,-28.717823028564453,walkingA
LeftHandThumb2,0,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-12.408201217651367,-2.909270763397217,-18.906002044677734,walkingA
LeftHandThumb3,0,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,2.336630344390869,-0.20638376474380493,11.85547161102295,walkingA
LeftHandThumb4,0,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0,walkingA
LeftLeg,0,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-60.96195983886719,-5.250570774078369,9.47736930847168,walkingA
LeftShoulder,0,4.570446014404297,11.19564437866211,-0.8066272139549255,9.583796501159668,3.0733938217163086,9.778499603271484,walkingA
LeftToeBase,0,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,1.734890103340149,2.949792360595893e-06,1.6277430177069618e-06,walkingA
LeftToe_End,0,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0,walkingA
LeftUpLeg,0,8.207788467407227,-6.77180290222168,-1.5122138261795044,24.1988582611084,-5.688140869140625,2.6429364681243896,walkingA
Neck,0,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-0.9225431084632874,-1.940534234046936,3.5326523780822754,walkingA
RightArm,0,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,51.88010025024414,6.4186577796936035,-19.92967414855957,walkingA
RightFoot,0,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,14.159857749938965,-0.5675672888755798,-0.9251806735992432,walkingA
RightForeArm,0,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-0.3781508803367615,-23.75811767578125,-7.652375221252441,walkingA
RightHand,0,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,-5.7734479904174805,5.485664367675781,-10.317877769470215,walkingA
RightHandIndex1,0,2.2598350048065186,9.108283042907715,0.5178621411323547,29.05360794067383,-0.8090668320655823,7.3608174324035645,walkingA
RightHandIndex2,0,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,16.93423080444336,-1.921636939048767,-0.09008141607046127,walkingA
RightHandIndex3,0,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,11.39254093170166,-4.523251533508301,-2.8196780681610107,walkingA
RightHandIndex4,0,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0,walkingA
RightHandMiddle1,0,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,40.05628204345703,-1.393485426902771,8.065482139587402,walkingA
RightHandMiddle2,0,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,17.97433090209961,-4.496045112609863,-0.9561154842376708,walkingA
RightHandMiddle3,0,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,12.948981285095215,-6.050880432128906,-4.817285537719727,walkingA
RightHandMiddle4,0,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0,walkingA
RightHandPinky1,0,-3.8062775135040283,8.076676368713379,0.48670369386672974,60.12844848632813,-0.3347471058368683,8.280556678771973,walkingA
RightHandPinky2,0,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,14.269852638244629,-8.288664817810059,0.6718722581863403,walkingA
RightHandPinky3,0,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,12.880537033081055,-10.669894218444824,-0.07372085750102997,walkingA
RightHandPinky4,0,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0,walkingA
RightHandRing1,0,-1.8651331663131714,9.103591918945312,0.04306964948773384,51.645355224609375,-2.254979133605957,9.812597274780273,walkingA
RightHandRing2,0,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,14.717246055603027,-5.7753448486328125,-0.6042945384979248,walkingA
RightHandRing3,0,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,13.469230651855469,-6.073832988739014,-6.616302490234375,walkingA
RightHandRing4,0,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0,walkingA
RightHandThumb1,0,2.681851863861084,2.4648051261901855,1.573983907699585,-4.298699378967285,2.8092916011810303,16.645103454589844,walkingA
RightHandThumb2,0,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-11.700105667114258,2.334618330001831,16.127639770507812,walkingA
RightHandThumb3,0,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,1.1519604921340942,0.09016565978527069,-6.577569007873535,walkingA
RightHandThumb4,0,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0,walkingA
RightLeg,0,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-27.46163558959961,9.201557159423828,-4.140550136566162,walkingA
RightShoulder,0,-4.56997013092041,11.195844650268555,-0.806631863117218,19.643001556396484,-4.837241172790527,-3.701045989990235,walkingA
RightToeBase,0,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,0.14693310856819153,1.6633232007734478e-05,-0.005749661475419998,walkingA
RightToe_End,0,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0,walkingA
RightUpLeg,0,-8.207789421081543,-6.771764278411865,-1.512218713760376,11.103901863098145,2.630952835083008,8.02242374420166,walkingA
Spine,0,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,1.7187529802322388,-0.2138567715883255,1.349900484085083,walkingA
Spine1,0,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,3.44574236869812,0.0906103253364563,0.7523661851882935,walkingA
Spine2,0,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,3.445868492126465,0.10996714234352112,0.7497817873954773,walkingA
Head,1,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,0.6450936794281006,0.7647363543510437,4.983808994293213,walkingA
HeadTop_End,1,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0,walkingA
Hips,1,0.27792686223983765,100.4791259765625,4.070769309997559,-1.9154791831970217,-0.10476668179035187,-3.2086844444274902,walkingA
LeftArm,1,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,71.73210906982422,1.352792501449585,6.590394496917725,walkingA
LeftFoot,1,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,5.193360328674316,4.028277397155762,3.4027743339538574,walkingA
LeftForeArm,1,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-0.5093964338302612,30.50459098815918,6.255288600921631,walkingA
LeftHand,1,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,2.386594295501709,-5.462392330169678,6.382905960083008,walkingA
LeftHandIndex1,1,-2.2598628997802734,9.109309196472168,0.5180343389511108,1.624983310699463,0.15141576528549194,-4.938445091247559,walkingA
LeftHandIndex2,1,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,38.249366760253906,2.8190505504608154,-1.66960608959198,walkingA
LeftHandIndex3,1,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,6.146026134490967,4.410241603851318,2.3124074935913086,walkingA
LeftHandIndex4,1,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0,walkingA
LeftHandMiddle1,1,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,16.858436584472656,0.3964149057865143,-6.163982391357422,walkingA
LeftHandMiddle2,1,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,39.21647262573242,5.4137468338012695,-0.8327255845069885,walkingA
LeftHandMiddle3,1,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,7.109057426452637,5.759500503540039,0.10872233659029007,walkingA
LeftHandMiddle4,1,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0,walkingA
LeftHandPinky1,1,3.8062632083892822,8.077778816223145,0.4868770241737366,30.663911819458008,0.9532024264335631,-8.162540435791016,walkingA
LeftHandPinky2,1,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,35.39024353027344,9.097027778625488,-2.5108847618103027,walkingA
LeftHandPinky3,1,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,6.7175445556640625,9.78528881072998,-4.619513034820557,walkingA
LeftHandPinky4,1,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0,walkingA
LeftHandRing1,1,1.8650810718536377,9.104528427124023,0.04302823543548584,28.91592025756836,0.9364639520645142,-8.274130821228027,walkingA
LeftHandRing2,1,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,35.917457580566406,6.594979763031006,-1.1133832931518555,walkingA
LeftHandRing3,1,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,11.512863159179688,5.813627243041992,0.14806817471981049,walkingA
LeftHandRing4,1,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0,walkingA
LeftHandThumb1,1,-2.6817314624786377,2.4661448001861572,1.576192855834961,-23.12693977355957,48.84125900268555,-28.717823028564453,walkingA
LeftHandThumb2,1,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-12.408201217651367,-2.909270763397217,-18.906002044677734,walkingA
LeftHandThumb3,1,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,2.336630344390869,-0.20638376474380493,11.85547161102295,walkingA
LeftHandThumb4,1,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0,walkingA
LeftLeg,1,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-52.829383850097656,-7.734615802764892,9.969746589660645,walkingA
LeftShoulder,1,4.570446014404297,11.19564437866211,-0.8066272139549255,10.339399337768555,3.142268180847168,8.73757266998291,walkingA
LeftToeBase,1,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,1.8196933269500735,-1.9597250223159792,0.01272587664425373,walkingA
LeftToe_End,1,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0,walkingA
LeftUpLeg,1,8.207788467407227,-6.77180290222168,-1.5122138261795044,26.069032669067383,-4.766590118408203,0.15526553988456726,walkingA
Neck,1,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-1.003597378730774,-1.941161870956421,2.702634572982788,walkingA
RightArm,1,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,49.63207244873047,8.52685832977295,-22.076467514038086,walkingA
RightFoot,1,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,15.48939323425293,-0.5153962969779968,-0.8042346835136414,walkingA
RightForeArm,1,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-0.33808428049087524,-21.498947143554688,-9.186290740966797,walkingA
RightHand,1,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,-5.326385498046875,5.439882755279541,-9.69539737701416,walkingA
RightHandIndex1,1,2.2598350048065186,9.108283042907715,0.5178621411323547,29.05360794067383,-0.8090668320655823,7.3608174324035645,walkingA
RightHandIndex2,1,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,16.93423080444336,-1.921636939048767,-0.09008141607046127,walkingA
RightHandIndex3,1,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,11.39254093170166,-4.523251533508301,-2.8196780681610107,walkingA
RightHandIndex4,1,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0,walkingA
RightHandMiddle1,1,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,40.05628204345703,-1.393485426902771,8.065482139587402,walkingA
RightHandMiddle2,1,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,17.97433090209961,-4.496045112609863,-0.9561154842376708,walkingA
RightHandMiddle3,1,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,12.948981285095215,-6.050880432128906,-4.817285537719727,walkingA
RightHandMiddle4,1,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0,walkingA
RightHandPinky1,1,-3.8062775135040283,8.076676368713379,0.48670369386672974,60.12844848632813,-0.3347471058368683,8.280556678771973,walkingA
RightHandPinky2,1,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,14.269852638244629,-8.288664817810059,0.6718722581863403,walkingA
RightHandPinky3,1,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,12.880537033081055,-10.669894218444824,-0.07372085750102997,walkingA
RightHandPinky4,1,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0,walkingA
RightHandRing1,1,-1.8651331663131714,9.103591918945312,0.04306964948773384,51.645355224609375,-2.254979133605957,9.812597274780273,walkingA
RightHandRing2,1,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,14.717246055603027,-5.7753448486328125,-0.6042945384979248,walkingA
RightHandRing3,1,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,13.469230651855469,-6.073832988739014,-6.616302490234375,walkingA
RightHandRing4,1,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0,walkingA
RightHandThumb1,1,2.681851863861084,2.4648051261901855,1.573983907699585,-4.298699378967285,2.8092916011810303,16.645103454589844,walkingA
RightHandThumb2,1,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-11.700105667114258,2.334618330001831,16.127639770507812,walkingA
RightHandThumb3,1,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,1.1519604921340942,0.09016565978527069,-6.577569007873535,walkingA
RightHandThumb4,1,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0,walkingA
RightLeg,1,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-26.273483276367188,8.69607925415039,-3.6750645637512203,walkingA
RightShoulder,1,-4.56997013092041,11.195844650268555,-0.806631863117218,18.623886108398438,-4.593589782714844,-4.651025295257568,walkingA
RightToeBase,1,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,0.05394786223769188,-0.0024405219592154026,0.00014472920156549662,walkingA
RightToe_End,1,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0,walkingA
RightUpLeg,1,-8.207789421081543,-6.771764278411865,-1.512218713760376,9.142606735229492,3.2271223068237305,6.6430344581604,walkingA
Spine,1,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,1.6863889694213867,0.18795999884605408,1.1195800304412842,walkingA
Spine1,1,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,3.3788492679595947,0.6899135708808899,0.64324551820755,walkingA
Spine2,1,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,3.378829002380371,0.7062598466873169,0.6252545118331909,walkingA
Head,2,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,0.2201647162437439,-0.25089603662490845,5.329975605010986,walkingA
HeadTop_End,2,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0,walkingA
Hips,2,0.09808231890201569,100.8111801147461,6.927838325500488,-1.3758546113967896,-0.08252399414777756,-2.0753397941589355,walkingA
LeftArm,2,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,72.14984130859375,4.544321537017822,4.259394645690918,walkingA
LeftFoot,2,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,2.5051863193511963,4.790283679962158,3.750791549682617,walkingA
LeftForeArm,2,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-0.4710788428783417,28.585567474365234,7.292956352233886,walkingA
LeftHand,2,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,2.20259428024292,-5.48876428604126,6.512618064880371,walkingA
LeftHandIndex1,2,-2.2598628997802734,9.109309196472168,0.5180343389511108,1.624983310699463,0.15141576528549194,-4.938445091247559,walkingA
LeftHandIndex2,2,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,38.249366760253906,2.8190505504608154,-1.66960608959198,walkingA
LeftHandIndex3,2,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,6.146026134490967,4.410241603851318,2.3124074935913086,walkingA
LeftHandIndex4,2,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0,walkingA
LeftHandMiddle1,2,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,16.858436584472656,0.3964149057865143,-6.163982391357422,walkingA
LeftHandMiddle2,2,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,39.21647262573242,5.4137468338012695,-0.8327255845069885,walkingA
LeftHandMiddle3,2,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,7.109057426452637,5.759500503540039,0.10872233659029007,walkingA
LeftHandMiddle4,2,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0,walkingA
LeftHandPinky1,2,3.8062632083892822,8.077778816223145,0.4868770241737366,30.663911819458008,0.9532024264335631,-8.162540435791016,walkingA
LeftHandPinky2,2,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,35.39024353027344,9.097027778625488,-2.5108847618103027,walkingA
LeftHandPinky3,2,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,6.7175445556640625,9.78528881072998,-4.619513034820557,walkingA
LeftHandPinky4,2,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0,walkingA
LeftHandRing1,2,1.8650810718536377,9.104528427124023,0.04302823543548584,28.91592025756836,0.9364639520645142,-8.274130821228027,walkingA
LeftHandRing2,2,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,35.917457580566406,6.594979763031006,-1.1133832931518555,walkingA
LeftHandRing3,2,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,11.512863159179688,5.813627243041992,0.14806817471981049,walkingA
LeftHandRing4,2,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0,walkingA
LeftHandThumb1,2,-2.6817314624786377,2.4661448001861572,1.576192855834961,-23.12693977355957,48.84125900268555,-28.717823028564453,walkingA
LeftHandThumb2,2,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-12.408201217651367,-2.909270763397217,-18.906002044677734,walkingA
LeftHandThumb3,2,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,2.336630344390869,-0.20638376474380493,11.85547161102295,walkingA
LeftHandThumb4,2,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0,walkingA
LeftLeg,2,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-43.03716278076172,-10.323230743408203,9.19725227355957,walkingA
LeftShoulder,2,4.570446014404297,11.19564437866211,-0.8066272139549255,10.977120399475098,3.214693307876587,7.859684467315674,walkingA
LeftToeBase,2,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,1.4838358163833618,-2.1412253379821777,0.06974932551383972,walkingA
LeftToe_End,2,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0,walkingA
LeftUpLeg,2,8.207788467407227,-6.77180290222168,-1.5122138261795044,27.4521484375,-3.5276784896850586,-1.894433617591858,walkingA
Neck,2,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-1.1093553304672241,-1.9956091642379759,1.9568448066711424,walkingA
RightArm,2,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,47.1318473815918,10.197922706604004,-24.251646041870117,walkingA
RightFoot,2,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,16.29627227783203,-0.4691537320613861,-0.6901131272315979,walkingA
RightForeArm,2,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-0.29846951365470886,-19.189163208007812,-10.91427230834961,walkingA
RightHand,2,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,-5.533444404602051,5.332895278930664,-9.093099594116211,walkingA
RightHandIndex1,2,2.2598350048065186,9.108283042907715,0.5178621411323547,29.05360794067383,-0.8090668320655823,7.3608174324035645,walkingA
RightHandIndex2,2,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,16.93423080444336,-1.921636939048767,-0.09008141607046127,walkingA
RightHandIndex3,2,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,11.39254093170166,-4.523251533508301,-2.8196780681610107,walkingA
RightHandIndex4,2,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0,walkingA
RightHandMiddle1,2,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,40.05628204345703,-1.393485426902771,8.065482139587402,walkingA
RightHandMiddle2,2,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,17.97433090209961,-4.496045112609863,-0.9561154842376708,walkingA
RightHandMiddle3,2,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,12.948981285095215,-6.050880432128906,-4.817285537719727,walkingA
RightHandMiddle4,2,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0,walkingA
RightHandPinky1,2,-3.8062775135040283,8.076676368713379,0.48670369386672974,60.12844848632813,-0.3347471058368683,8.280556678771973,walkingA
RightHandPinky2,2,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,14.269852638244629,-8.288664817810059,0.6718722581863403,walkingA
RightHandPinky3,2,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,12.880537033081055,-10.669894218444824,-0.07372085750102997,walkingA
RightHandPinky4,2,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0,walkingA
RightHandRing1,2,-1.8651331663131714,9.103591918945312,0.04306964948773384,51.645355224609375,-2.254979133605957,9.812597274780273,walkingA
RightHandRing2,2,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,14.717246055603027,-5.7753448486328125,-0.6042945384979248,walkingA
RightHandRing3,2,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,13.469230651855469,-6.073832988739014,-6.616302490234375,walkingA
RightHandRing4,2,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0,walkingA
RightHandThumb1,2,2.681851863861084,2.4648051261901855,1.573983907699585,-4.298699378967285,2.8092916011810303,16.645103454589844,walkingA
RightHandThumb2,2,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-11.700105667114258,2.334618330001831,16.127639770507812,walkingA
RightHandThumb3,2,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,1.1519604921340942,0.09016565978527069,-6.577569007873535,walkingA
RightHandThumb4,2,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0,walkingA
RightLeg,2,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-24.17513656616211,8.492165565490723,-3.223266839981079,walkingA
RightShoulder,2,-4.56997013092041,11.195844650268555,-0.806631863117218,17.830076217651367,-4.420969009399414,-5.414714336395264,walkingA
RightToeBase,2,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,4.713575981440954e-05,-5.385503300203709e-06,0.00962657481431961,walkingA
RightToe_End,2,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0,walkingA
RightUpLeg,2,-8.207789421081543,-6.771764278411865,-1.512218713760376,6.800371170043945,3.5656633377075195,5.427772521972656,walkingA
Spine,2,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,1.657047986984253,0.5684328675270081,0.8646380305290222,walkingA
Spine1,2,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,3.3191092014312744,1.275111198425293,0.5935763716697693,walkingA
Spine2,2,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,3.3188161849975586,1.2899831533432007,0.5605178475379944,walkingA
Head,3,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,-0.13549938797950745,-1.2887440919876099,5.651611328125,walkingA
HeadTop_End,3,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0,walkingA
Hips,3,-0.046973973512649536,101.15470886230469,9.772490501403809,-0.79110187292099,-0.011645850725471973,-1.2048758268356323,walkingA
LeftArm,3,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,72.32382202148438,7.733285903930663,2.4049458503723145,walkingA
