Joint,Frame,TranslateX,TranslateY,TranslateZ,RotateX,RotateY,RotateZ
LeftHandThumb2,0,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-5.38966703414917,4.376485824584961,-9.651480674743652
LeftHandThumb3,0,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,-16.424894332885742,14.06921100616455,4.996676921844482
LeftHandThumb4,0,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0
LeftLeg,0,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-57.110443115234375,2.3498754501342773,-4.034898281097412
LeftShoulder,0,4.570446014404297,11.19564437866211,-0.8066272139549255,14.015298843383789,3.7335109710693364,9.498976707458496
LeftToeBase,0,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,8.204106330871582,-3.015296385910915e-07,3.415473884160747e-06
LeftToe_End,0,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0
LeftUpLeg,0,8.207788467407227,-6.77180290222168,-1.5122138261795044,28.209964752197266,-10.319016456604004,0.05247325450181961
Neck,0,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-0.48109826445579523,2.1423633098602295,0.005074921529740095
RightArm,0,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,50.68069076538086,-2.2732162475585938,-28.464717864990234
RightFoot,0,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,9.493188858032227,0.1747412383556366,0.18744848668575287
RightForeArm,0,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,1.3641213627124671e-05,1.91975268535316e-05,-23.198759078979492
RightHand,0,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,5.881684303283691,1.3702832460403442,-0.9376021623611449
RightHandIndex1,0,2.2598350048065186,9.108283042907715,0.5178621411323547,20.61098861694336,2.5983922481536865,-3.986233949661255
RightHandIndex2,0,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,23.72972869873047,-0.394759863615036,1.8494691848754883
RightHandIndex3,0,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,10.478874206542969,-0.07785552740097046,0.8590848445892334
RightHandIndex4,0,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0
RightHandMiddle1,0,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,22.2225284576416,1.114200234413147,0.38524502515792847
RightHandMiddle2,0,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,35.26970291137695,-0.857268750667572,2.5989081859588623
RightHandMiddle3,0,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,20.511505126953125,-0.29598268866539,1.672695517539978
RightHandMiddle4,0,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0
RightHandPinky1,0,-3.8062775135040283,8.076676368713379,0.48670369386672974,29.338672637939453,0.26629430055618286,3.3806915283203125
RightHandPinky2,0,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,28.589981079101562,-0.5693774223327637,2.1372876167297363
RightHandPinky3,0,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,15.875991821289062,-0.17806382477283478,1.3339160680770874
RightHandPinky4,0,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,0,-1.8651331663131714,9.103591918945312,0.04306964948773384,24.366390228271484,0.2686930000782013,2.56762957572937
RightHandRing2,0,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,47.297279357910156,-1.5033867359161377,3.4577434062957764
RightHandRing3,0,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,23.085630416870117,-0.37389329075813293,1.8434869050979614
RightHandRing4,0,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,0,2.681851863861084,2.4648051261901855,1.573983907699585,-0.3921823799610138,-10.475658416748047,9.512819290161133
RightHandThumb2,0,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-9.276631355285645,1.0706689357757568,18.15049171447754
RightHandThumb3,0,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,-17.7525634765625,7.595040321350098,-7.109557151794434
RightHandThumb4,0,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,0,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-19.790042877197266,-3.6777446269989014,-2.798506498336792
RightShoulder,0,-4.56997013092041,11.195844650268555,-0.806631863117218,15.292395591735838,-3.947242736816406,-4.528799057006836
RightToeBase,0,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,4.9717912673950195,6.947426811620971e-08,1.0714243217080366e-06
RightToe_End,0,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,0,-8.207789421081543,-6.771764278411865,-1.512218713760376,13.483609199523926,6.836260795593262,3.3797342777252197
Spine,0,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,6.177209854125977,-1.2636479139328003,-0.18028396368026733
Spine1,0,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,2.455037832260132,-2.609174966812134,0.7511418461799622
Spine2,0,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,2.4227521419525146,-2.562892436981201,0.9349354505538939
Head,1,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,-2.9382388591766357,3.44223690032959,-1.634076714515686
HeadTop_End,1,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,1,0.22524641454219818,103.10065460205078,6.78458833694458,2.536344528198242,1.3641302585601807,-0.0011623358586803079
LeftArm,1,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,63.512786865234375,10.712237358093262,21.25213050842285
LeftFoot,1,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,-0.023938333615660667,-2.5783157348632812,-1.8826152086257932
LeftForeArm,1,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-5.170759322936647e-06,-2.6932493710773997e-06,11.041836738586426
LeftHand,1,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,13.586295127868652,2.9392600059509277,-2.34488582611084
LeftHandIndex1,1,-2.2598628997802734,9.109309196472168,0.5180343389511108,16.526935577392578,-2.275892972946167,4.885473728179932
LeftHandIndex2,1,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,15.106691360473631,0.20290902256965637,-1.5423871278762817
LeftHandIndex3,1,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,15.106700897216799,0.20292101800441742,-1.5228015184402466
LeftHandIndex4,1,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,1,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,25.853124618530273,0.3382938504219055,-4.270153999328613
LeftHandMiddle2,1,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,11.901693344116211,0.12621162831783295,-1.213391661643982
LeftHandMiddle3,1,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,13.890600204467773,0.17171838879585266,-1.4121105670928955
LeftHandMiddle4,1,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,1,3.8062632083892822,8.077778816223145,0.4868770241737366,33.072105407714844,2.8056960105895996,-9.117530822753906
LeftHandPinky2,1,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,17.716964721679688,0.2785125970840454,-1.7629809379577637
LeftHandPinky3,1,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,17.717052459716797,0.27852165699005127,-1.779399037361145
LeftHandPinky4,1,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0
LeftHandRing1,1,1.8650810718536377,9.104528427124023,0.04302823543548584,26.217937469482422,1.557934045791626,-6.753727912902832
LeftHandRing2,1,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,19.315860748291016,0.3305799663066864,-1.9425268173217773
LeftHandRing3,1,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,21.300617218017578,0.4011998474597931,-2.133375406265259
LeftHandRing4,1,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0
LeftHandThumb1,1,-2.6817314624786377,2.4661448001861572,1.576192855834961,-8.953192710876465,7.417253017425537,-6.723850727081299
LeftHandThumb2,1,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-5.805510997772217,4.152550220489502,-8.936678886413574
LeftHandThumb3,1,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,-16.478927612304688,13.92043399810791,4.696688175201416
LeftHandThumb4,1,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0
LeftLeg,1,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-43.103660583496094,0.5186149477958679,-3.0421292781829834
LeftShoulder,1,4.570446014404297,11.19564437866211,-0.8066272139549255,13.821138381958008,3.695060253143311,8.513445854187012
LeftToeBase,1,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,6.394404411315918,4.087842455646751e-07,1.1335175997828628e-07
LeftToe_End,1,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0
LeftUpLeg,1,8.207788467407227,-6.77180290222168,-1.5122138261795044,30.395259857177734,-9.800655364990234,-1.2088449001312256
Neck,1,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-0.44137200713157654,1.9153794050216673,-0.1476127654314041
RightArm,1,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,48.68138885498047,-2.041036367416382,-30.551204681396484
RightFoot,1,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,10.414204597473145,0.5491588711738586,0.5294814705848694
RightForeArm,1,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-5.857220457983203e-06,-5.140690973348683e-06,-25.99896812438965
RightHand,1,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,8.116250038146973,1.1040523052215576,1.8686996698379517
RightHandIndex1,1,2.2598350048065186,9.108283042907715,0.5178621411323547,20.984994888305664,2.6590311527252197,-3.990313291549682
RightHandIndex2,1,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,23.735055923461914,-0.39493751525878906,1.849859595298767
RightHandIndex3,1,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,10.484209060668945,-0.07791159301996231,0.8595003485679626
RightHandIndex4,1,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0
RightHandMiddle1,1,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,22.67605209350586,1.181352972984314,0.3057515621185303
RightHandMiddle2,1,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,35.311485290527344,-0.8592376112937927,2.6017000675201416
RightHandMiddle3,1,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,20.55294418334961,-0.2971668541431427,1.6758546829223633
RightHandMiddle4,1,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0
RightHandPinky1,1,-3.8062775135040283,8.076676368713379,0.48670369386672974,29.57500839233398,0.3801112473011017,3.2554171085357666
RightHandPinky2,1,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,28.644344329833984,-0.5714957118034363,2.1411914825439453
RightHandPinky3,1,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,15.9268102645874,-0.17920465767383575,1.337899088859558
RightHandPinky4,1,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,1,-1.8651331663131714,9.103591918945312,0.04306964948773384,24.61756706237793,0.32269027829170227,2.467806816101074
RightHandRing2,1,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,47.337032318115234,-1.5057733058929443,3.459935426712036
RightHandRing3,1,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,23.124967575073242,-0.3751504123210907,1.846437454223633
RightHandRing4,1,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,1,2.681851863861084,2.4648051261901855,1.573983907699585,-0.3921823799610138,-10.475658416748047,9.512819290161133
RightHandThumb2,1,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-9.304540634155273,1.042766809463501,17.871713638305664
RightHandThumb3,1,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,-17.75318717956543,7.592430114746094,-7.115239143371582
RightHandThumb4,1,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,1,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-13.516910552978516,-4.986248016357422,-3.5552470684051514
RightShoulder,1,-4.56997013092041,11.195844650268555,-0.806631863117218,15.044192314147947,-3.8979821205139165,-4.8298468589782715
RightToeBase,1,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,4.671629428863525,9.542735597278806e-07,-2.465789066263824e-07
RightToe_End,1,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,1,-8.207789421081543,-6.771764278411865,-1.512218713760376,7.647228717803955,7.787403583526611,3.157344341278076
Spine,1,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,5.778563976287842,-0.254350870847702,-0.205244243144989
Spine1,1,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,2.217888116836548,-1.934265732765198,0.32361844182014465
Spine2,1,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,2.197288990020752,-1.897231101989746,0.47313711047172546
Head,2,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,-2.9043009281158447,2.4278674125671387,-1.70393705368042
HeadTop_End,2,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,2,0.42497435212135315,103.09427642822266,11.90515422821045,3.181507110595703,0.7353542447090149,-0.07745543122291565
LeftArm,2,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,65.42437744140625,13.073392868041992,17.78980255126953
LeftFoot,2,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,-2.7047879695892334,-3.485161781311035,-2.415276527404785
LeftForeArm,2,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-1.1641422133834567e-05,-5.701616601072601e-07,10.93620777130127
LeftHand,2,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,15.213109970092773,2.713500499725342,-0.6519788503646851
LeftHandIndex1,2,-2.2598628997802734,9.109309196472168,0.5180343389511108,16.379377365112305,-2.2315051555633545,4.815922737121582
LeftHandIndex2,2,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,15.119937896728516,0.20327666401863098,-1.5437147617340088
LeftHandIndex3,2,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,15.119939804077147,0.2032700926065445,-1.5241122245788574
LeftHandIndex4,2,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,2,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,25.790607452392578,0.330724835395813,-4.252640247344971
LeftHandMiddle2,2,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,11.918998718261719,0.12657591700553894,-1.215118408203125
LeftHandMiddle3,2,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,13.907894134521484,0.1721366047859192,-1.4138308763504028
LeftHandMiddle4,2,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,2,3.8062632083892822,8.077778816223145,0.4868770241737366,33.06731414794922,2.7436976432800293,-9.004633903503418
LeftHandPinky2,2,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,17.705503463745117,0.27814796566963196,-1.7618573904037476
LeftHandPinky3,2,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,17.705608367919922,0.2781709134578705,-1.7782771587371826
LeftHandPinky4,2,1.1037364598676103e-12,2.1255314350128174,-4.760809666414997e-15,0.0,0.0,0.0
LeftHandRing1,2,1.8650810718536377,9.104528427124023,0.04302823543548584,26.161287307739258,1.5586332082748413,-6.759533405303955
LeftHandRing2,2,-3.88070050608689e-15,3.1500000953674316,-1.2637012442061942e-14,19.30953025817871,0.3303702771663666,-1.9419085979461672
LeftHandRing3,2,2.6432892354932847e-06,2.950000047683716,5.209859637034242e-07,21.294221878051758,0.40095609426498413,-2.13277006149292
LeftHandRing4,2,-2.327433139726054e-05,2.6443164348602295,-1.4607575167246978e-06,0.0,0.0,0.0
LeftHandThumb1,2,-2.6817314624786377,2.4661448001861572,1.576192855834961,-8.953192710876465,7.417253017425537,-6.723850727081299
LeftHandThumb2,2,-8.920065004019463e-15,4.187094688415527,1.185940655032934e-14,-5.7075066566467285,4.246078014373779,-8.810798645019531
LeftHandThumb3,2,-1.28233482555131e-15,3.4183883666992188,5.503635877113569e-14,-16.468416213989258,13.916366577148438,4.700193881988525
LeftHandThumb4,2,1.646228184153109e-14,2.5805814266204834,2.600447052245221e-15,0.0,0.0,0.0
LeftLeg,2,6.4682672551441556e-09,44.37139129638672,3.750620894047395e-14,-23.492958068847656,-1.651026725769043,-2.0798394680023193
LeftShoulder,2,4.570446014404297,11.19564437866211,-0.8066272139549255,13.702498435974121,3.666757106781006,7.605016708374023
LeftToeBase,2,2.379745841574535e-15,13.816864967346191,-3.431525286905039e-15,5.376331329345703,4.599799467541743e-06,1.4747635077583254e-06
LeftToe_End,2,-4.354517634240043e-17,9.27813720703125,-1.3126545816565145e-15,0.0,0.0,0.0
LeftUpLeg,2,8.207788467407227,-6.77180290222168,-1.5122138261795044,29.62084197998047,-8.75394344329834,-1.9147778749465942
Neck,2,4.147488463779325e-10,16.86532211303711,5.76863860499155e-14,-0.529168963432312,1.570870280265808,-0.0725221261382103
RightArm,2,3.151008091806912e-15,10.838175773620605,-9.694985589551032e-16,46.33758544921875,-1.925786018371582,-32.219635009765625
RightFoot,2,-5.538293379458992e-09,44.52781295776367,1.8670633954360506e-14,12.207642555236816,-0.06378190964460373,-0.020956246182322502
RightForeArm,2,-9.964063352185804e-09,27.84151840209961,3.5581794130025435e-14,-7.191421445895685e-06,-1.5877677697062609e-06,-30.315139770507812
RightHand,2,2.285859955009073e-05,28.328838348388672,4.472538876143517e-06,10.372858047485352,0.0641740933060646,4.741473197937012
RightHandIndex1,2,2.2598350048065186,9.108283042907715,0.5178621411323547,22.332761764526367,2.8723888397216797,-3.9805171489715576
RightHandIndex2,2,-8.564062138486164e-15,3.700000047683716,-9.364993623520255e-15,23.65544319152832,-0.3922916054725647,1.8439254760742185
RightHandIndex3,2,-3.4287107658279026e-13,2.8499999046325684,-8.893045189140025e-10,10.404570579528809,-0.07675375789403915,0.8531259298324585
RightHandIndex4,2,7.906754135970917e-13,2.772190570831299,5.114471068878856e-10,0.0,0.0,0.0
RightHandMiddle1,2,-2.3687323846388608e-05,9.532501220703125,3.98556912841741e-05,23.570199966430664,1.2664635181427002,0.2724570333957672
RightHandMiddle2,2,-1.0026188389179909e-14,3.700000047683716,-2.8084324349051358e-14,35.346763610839844,-0.8608917593955994,2.604037284851074
RightHandMiddle3,2,-2.5163898742519564e-13,2.950000047683716,-1.5411337983550766e-08,20.58786964416504,-0.2981832027435303,1.6785281896591187
RightHandMiddle4,2,1.1329193740907892e-13,2.9466288089752197,7.2058732314417284e-09,0.0,0.0,0.0
RightHandPinky1,2,-3.8062775135040283,8.076676368713379,0.48670369386672974,30.392860412597656,0.8873719573020935,2.7036232948303223
RightHandPinky2,2,-1.071511755463151e-14,3.5999999046325684,-3.08777898811851e-14,28.661216735839847,-0.572144627571106,2.1423981189727783
RightHandPinky3,2,-5.2800266329283696e-14,2.0999999046325684,-2.1163895524978216e-08,15.926913261413574,-0.17921330034732819,1.337896466255188
RightHandPinky4,2,1.295905657089369e-13,2.11578106880188,1.440735175606278e-08,0.0,0.0,0.0
RightHandRing1,2,-1.8651331663131714,9.103591918945312,0.04306964948773384,25.549272537231445,0.460468590259552,2.251072883605957
RightHandRing2,2,-5.1494656520649496e-15,3.379272937774658,-2.837085018411907e-14,47.389259338378906,-1.508914589881897,3.462826728820801
RightHandRing3,2,2.6225075171366907e-13,2.8896846771240234,8.202332701934267e-10,23.175941467285156,-0.37678250670433044,1.8502488136291502
RightHandRing4,2,4.719501157067485e-13,2.6388156414031982,5.68229630015793e-10,0.0,0.0,0.0
RightHandThumb1,2,2.681851863861084,2.4648051261901855,1.573983907699585,-0.3921823799610138,-10.475658416748047,9.512819290161133
RightHandThumb2,2,-1.5692586390492896e-14,4.188985347747803,-9.679277575302438e-15,-8.857621192932129,0.3170745372772217,17.15257453918457
RightHandThumb3,2,-1.8376710133531475e-14,3.416271209716797,1.9955813328306933e-14,-17.760282516479492,7.562112808227539,-7.181908130645753
RightHandThumb4,2,-1.4209324973699262e-14,2.574977397918701,-2.661321277285314e-14,0.0,0.0,0.0
RightLeg,2,6.19727558159866e-09,44.371463775634766,-1.6627694501229057e-13,-10.486112594604492,-6.86857271194458,-3.297818183898926
RightShoulder,2,-4.56997013092041,11.195844650268555,-0.806631863117218,14.309575080871582,-3.7572166919708256,-5.1286845207214355
RightToeBase,2,-1.2271307237634319e-15,13.816865921020508,4.8857847191011595e-15,4.486932754516602,-4.2849958958868234e-07,-3.098132879131299e-07
RightToe_End,2,-3.372542412320782e-16,9.278120994567871,4.289019938090877e-15,0.0,0.0,0.0
RightUpLeg,2,-8.207789421081543,-6.771764278411865,-1.512218713760376,3.5558695793151855,9.54450511932373,2.6504294872283936
Spine,2,-4.255830687860396e-10,10.1824369430542,-3.969047313034935e-15,5.338326454162598,0.6195338368415833,0.4000062048435211
Spine1,2,-9.328540667176707e-21,10.00267505645752,5.833880131907686e-16,2.0167248249053955,-1.2170575857162476,-0.2593589723110199
Spine2,2,1.137543140602602e-14,9.322091102600098,2.8236811999704514e-07,1.9981673955917358,-1.2039835453033447,-0.14499545097351074
Head,3,-1.0756748025642082e-07,9.341923713684082,2.841040849685669,-3.2650320529937744,1.6469941139221191,-2.092000961303711
HeadTop_End,3,9.856973974819994e-07,20.96278190612793,10.12293529510498,1.1131941385122306e-14,0.0,0.0
Hips,3,0.7165092825889587,102.13450622558594,17.15000343322754,3.6393554210662837,-0.36622318625450134,-1.429758906364441
LeftArm,3,-2.6006848567451625e-15,10.837705612182617,-9.23750732990372e-16,67.1865234375,15.136322021484375,14.418229103088377
LeftFoot,3,-5.547779569070599e-09,44.52784729003906,-2.2030601897881502e-14,-2.8801887035369873,-4.860499858856201,-3.3818962574005127
LeftForeArm,3,9.038045682143673e-15,27.841522216796875,-4.311933449863527e-15,-1.2294984799154918e-06,-9.910603694152087e-06,10.450623512268066
LeftHand,3,5.438735115603777e-06,28.328834533691406,-5.564248795053572e-07,15.581226348876953,1.8356560468673704,0.8986369371414185
LeftHandIndex1,3,-2.2598628997802734,9.109309196472168,0.5180343389511108,16.21123695373535,-2.181380033493042,4.736395835876465
LeftHandIndex2,3,-6.429325659102619e-15,3.700000047683716,-7.240397822581238e-15,15.11971664428711,0.20325911045074463,-1.5436774492263794
LeftHandIndex3,3,-7.177584806887516e-13,2.8499999046325684,3.210010924604989e-14,15.119702339172363,0.2032565176486969,-1.524082064628601
LeftHandIndex4,3,8.58972723678797e-13,2.7748656272888184,3.977551523825368e-14,0.0,0.0,0.0
LeftHandMiddle1,3,-3.66043605026789e-05,9.533401489257812,-3.254047260270454e-05,25.674156188964844,0.33817577362060547,-4.264833927154541
LeftHandMiddle2,3,-1.8484327787062502e-15,3.700000047683716,-4.107825614629553e-15,11.903076171875,0.12624241411685944,-1.2135236263275146
LeftHandMiddle3,3,-2.870734899795835e-12,2.950000047683716,-1.8927174823095416e-14,13.892003059387207,0.17174693942070007,-1.4122449159622192
LeftHandMiddle4,3,-8.712009412492616e-12,2.9528634548187256,-1.3157034598094974e-13,0.0,0.0,0.0
LeftHandPinky1,3,3.8062632083892822,8.077778816223145,0.4868770241737366,33.0887451171875,2.7096619606018066,-8.93906307220459
LeftHandPinky2,3,-3.894070497642826e-15,3.5999999046325684,2.5409894051061158e-14,17.667770385742188,0.27697983384132385,-1.758170485496521
LeftHandPinky3,3,2.4071784604680346e-13,2.1000001430511475,3.3381642990191335e-14,17.667875289916992,0.27699512243270874,-1.7745870351791382
